origin,dest,lat1,lon1,lat2,lon2,value
che,lca,46.818188,8.227511999999999,13.909444,-60.97889300000001,1676373.0
mar,slv,31.791702,-7.09262,13.794185,-88.89653,1675227.0
slv,mar,13.794185,-88.89653,31.791702,-7.09262,1675227.0
hrv,uga,45.1,15.2,1.373333,32.290275,1675205.5
uga,hrv,1.373333,32.290275,45.1,15.2,1675205.5
dnk,bdi,56.26392,9.501785,-3.3730559999999996,29.918885999999997,1669796.0
bdi,dnk,-3.3730559999999996,29.918885999999997,56.26392,9.501785,1669796.0
kna,guy,17.357822,-62.782998,4.860416000000001,-58.93018000000001,1660430.5
guy,kna,4.860416000000001,-58.93018000000001,17.357822,-62.782998,1660430.5
fra,wsm,46.227638,2.213749,-13.759029,-172.10462900000002,1658889.0
wsm,fra,-13.759029,-172.10462900000002,46.227638,2.213749,1658889.0
lux,gha,49.815273,6.129583,7.946527000000001,-1.0231940000000002,1657772.5
gha,lux,7.946527000000001,-1.0231940000000002,49.815273,6.129583,1657772.5
uga,svk,1.373333,32.290275,48.669026,19.699023999999998,1653823.5
svk,uga,48.669026,19.699023999999998,1.373333,32.290275,1653823.5
tun,sle,33.886917,9.537499,8.460555000000001,-11.779889,1653731.5
sle,tun,8.460555000000001,-11.779889,33.886917,9.537499,1653731.5
guy,arg,4.860416000000001,-58.93018000000001,-38.416097,-63.616671999999994,1651543.5
arg,guy,-38.416097,-63.616671999999994,4.860416000000001,-58.93018000000001,1651543.5
aus,mda,-25.274398,133.775136,47.411631,28.369884999999996,1651418.5
mda,aus,47.411631,28.369884999999996,-25.274398,133.775136,1651418.5
cyp,nga,35.126413,33.429859,9.081999,8.675277000000001,1645904.5
nga,cyp,9.081999,8.675277000000001,35.126413,33.429859,1645904.5
ben,arg,9.30769,2.315834,-38.416097,-63.616671999999994,1645808.0
arg,ben,-38.416097,-63.616671999999994,9.30769,2.315834,1645808.0
nam,egy,-22.957639999999998,18.49041,26.820553000000004,30.802497999999996,1645521.0
egy,nam,26.820553000000004,30.802497999999996,-22.957639999999998,18.49041,1645521.0
nam,ken,-22.957639999999998,18.49041,-0.023559,37.906193,1640449.0
ken,nam,-0.023559,37.906193,-22.957639999999998,18.49041,1640449.0
gbr,caf,55.378051,-3.435973,6.611111,20.939444,1630633.0
caf,gbr,6.611111,20.939444,55.378051,-3.435973,1630633.0
nic,cmr,12.865416,-85.207229,7.369722,12.354722,1629695.0
cmr,nic,7.369722,12.354722,12.865416,-85.207229,1629695.0
ury,omn,-32.522779,-55.765834999999996,21.512583,55.923255000000005,1625767.5
omn,ury,21.512583,55.923255000000005,-32.522779,-55.765834999999996,1625767.5
brb,prt,13.193887,-59.543198,39.399871999999995,-8.224454,1625524.5
prt,brb,39.399871999999995,-8.224454,13.193887,-59.543198,1625524.5
svn,mus,46.151241,14.995463,-20.348404000000002,57.552152,1622165.5
mus,svn,-20.348404000000002,57.552152,46.151241,14.995463,1622165.5
est,cmr,58.595271999999994,25.013607,7.369722,12.354722,1616245.0
cmr,est,7.369722,12.354722,58.595271999999994,25.013607,1616245.0
sur,bgr,3.9193050000000005,-56.02778299999999,42.733883,25.48583,1612554.5
bgr,sur,42.733883,25.48583,3.9193050000000005,-56.02778299999999,1612554.5
tza,jor,-6.369028,34.888822,30.585164000000002,36.238414,1612159.0
jor,tza,30.585164000000002,36.238414,-6.369028,34.888822,1612159.0
lca,blz,13.909444,-60.97889300000001,17.189877,-88.49765,1609862.5
blz,lca,17.189877,-88.49765,13.909444,-60.97889300000001,1609862.5
aus,alb,-25.274398,133.775136,41.153332,20.168331,1609318.5
alb,aus,41.153332,20.168331,-25.274398,133.775136,1609318.5
lka,npl,7.873054,80.77179699999999,28.394857000000002,84.12400799999999,1606075.5
npl,lka,28.394857000000002,84.12400799999999,7.873054,80.77179699999999,1606075.5
dza,blr,28.033886,1.6596259999999998,53.709807,27.953389,1605625.0
blr,dza,53.709807,27.953389,28.033886,1.6596259999999998,1605625.0
jor,bih,30.585164000000002,36.238414,43.915886,17.679076000000002,1605470.5
bih,jor,43.915886,17.679076000000002,30.585164000000002,36.238414,1605470.5
ben,hun,9.30769,2.315834,47.162494,19.503304,1603798.5
hun,ben,47.162494,19.503304,9.30769,2.315834,1603798.5
nor,guy,60.472024,8.468946,4.860416000000001,-58.93018000000001,1600384.5
guy,nor,4.860416000000001,-58.93018000000001,60.472024,8.468946,1600384.5
omn,slv,21.512583,55.923255000000005,13.794185,-88.89653,1594509.0
slv,omn,13.794185,-88.89653,21.512583,55.923255000000005,1594509.0
alb,zaf,41.153332,20.168331,-30.559482,22.937506,1585267.0
zaf,alb,-30.559482,22.937506,41.153332,20.168331,1585267.0
ben,ltu,9.30769,2.315834,55.169438,23.881275,1584872.0
ltu,ben,55.169438,23.881275,9.30769,2.315834,1584872.0
blr,gha,53.709807,27.953389,7.946527000000001,-1.0231940000000002,1578754.5
gha,blr,7.946527000000001,-1.0231940000000002,53.709807,27.953389,1578754.5
cmr,aus,7.369722,12.354722,-25.274398,133.775136,1577184.0
aus,cmr,-25.274398,133.775136,7.369722,12.354722,1577184.0
wsm,ind,-13.759029,-172.10462900000002,20.593684,78.96288,1576924.0
ind,wsm,20.593684,78.96288,-13.759029,-172.10462900000002,1576924.0
col,ken,4.570868,-74.297333,-0.023559,37.906193,1574054.0
ken,col,-0.023559,37.906193,4.570868,-74.297333,1574054.0
bfa,sgp,12.238333,-1.561593,1.352083,103.819836,1571196.5
sgp,bfa,1.352083,103.819836,12.238333,-1.561593,1571196.5
sur,ukr,3.9193050000000005,-56.02778299999999,48.379433,31.16558,1568788.5
ukr,sur,48.379433,31.16558,3.9193050000000005,-56.02778299999999,1568788.5
sgp,mwi,1.352083,103.819836,-13.254307999999998,34.301525,1564775.0
mwi,sgp,-13.254307999999998,34.301525,1.352083,103.819836,1564775.0
lbn,gmb,33.854721000000005,35.862285,13.443182,-15.310139000000001,1563533.5
gmb,lbn,13.443182,-15.310139000000001,33.854721000000005,35.862285,1563533.5
idn,guy,-0.789275,113.921327,4.860416000000001,-58.93018000000001,1557647.0
guy,idn,4.860416000000001,-58.93018000000001,-0.789275,113.921327,1557647.0
ukr,mdg,48.379433,31.16558,-18.766947000000002,46.869107,1556040.0
mdg,ukr,-18.766947000000002,46.869107,48.379433,31.16558,1556040.0
mys,mne,4.210483999999999,101.97576600000001,42.708678000000006,19.37439,1549817.0
mne,mys,42.708678000000006,19.37439,4.210483999999999,101.97576600000001,1549817.0
che,kna,46.818188,8.227511999999999,17.357822,-62.782998,1549769.5
kna,che,17.357822,-62.782998,46.818188,8.227511999999999,1549769.5
tun,cri,33.886917,9.537499,9.748917,-83.753428,1548335.5
cri,tun,9.748917,-83.753428,33.886917,9.537499,1548335.5
wsm,hkg,-13.759029,-172.10462900000002,22.396428,114.10949699999999,1543181.5
hkg,wsm,22.396428,114.10949699999999,-13.759029,-172.10462900000002,1543181.5
kaz,ury,48.019573,66.923684,-32.522779,-55.765834999999996,1543078.5
ury,kaz,-32.522779,-55.765834999999996,48.019573,66.923684,1543078.5
kgz,sgp,41.20438,74.766098,1.352083,103.819836,1538192.5
sgp,kgz,1.352083,103.819836,41.20438,74.766098,1538192.5
npl,mex,28.394857000000002,84.12400799999999,23.634501,-102.552784,1537095.5
mex,npl,23.634501,-102.552784,28.394857000000002,84.12400799999999,1537095.5
tza,sen,-6.369028,34.888822,14.497401000000002,-14.452361999999999,1531287.0
sen,tza,14.497401000000002,-14.452361999999999,-6.369028,34.888822,1531287.0
vct,ind,12.984305,-61.287228000000006,20.593684,78.96288,1528711.5
ind,vct,20.593684,78.96288,12.984305,-61.287228000000006,1528711.5
arm,srb,40.069099,45.038189,44.016521000000004,21.005859,1525938.5
srb,arm,44.016521000000004,21.005859,40.069099,45.038189,1525938.5
tun,blr,33.886917,9.537499,53.709807,27.953389,1525266.5
blr,tun,53.709807,27.953389,33.886917,9.537499,1525266.5
irl,syc,53.41291,-8.243889999999999,-4.679574,55.491977,1519818.5
syc,irl,-4.679574,55.491977,53.41291,-8.243889999999999,1519818.5
tur,lso,38.963745,35.243322,-29.609988,28.233608,1513987.5
lso,tur,-29.609988,28.233608,38.963745,35.243322,1513987.5
che,gmb,46.818188,8.227511999999999,13.443182,-15.310139000000001,1512340.5
gmb,che,13.443182,-15.310139000000001,46.818188,8.227511999999999,1512340.5
prt,syc,39.399871999999995,-8.224454,-4.679574,55.491977,1508905.0
syc,prt,-4.679574,55.491977,39.399871999999995,-8.224454,1508905.0
nor,ben,60.472024,8.468946,9.30769,2.315834,1507132.0
ben,nor,9.30769,2.315834,60.472024,8.468946,1507132.0
isr,fji,31.046051000000002,34.851612,-16.578193,179.414413,1496991.0
fji,isr,-16.578193,179.414413,31.046051000000002,34.851612,1496991.0
fji,pak,-16.578193,179.414413,30.375321000000003,69.345116,1496253.0
pak,fji,30.375321000000003,69.345116,-16.578193,179.414413,1496253.0
jor,uga,30.585164000000002,36.238414,1.373333,32.290275,1494951.5
uga,jor,1.373333,32.290275,30.585164000000002,36.238414,1494951.5
kgz,aze,41.20438,74.766098,40.143105,47.576927000000005,1494770.0
aze,kgz,40.143105,47.576927000000005,41.20438,74.766098,1494770.0
nzl,kaz,-40.900557,174.88597099999998,48.019573,66.923684,1493961.5
kaz,nzl,48.019573,66.923684,-40.900557,174.88597099999998,1493961.5
vct,kor,12.984305,-61.287228000000006,35.907757000000004,127.766922,1492529.0
kor,vct,35.907757000000004,127.766922,12.984305,-61.287228000000006,1492529.0
lva,alb,56.879635,24.603189,41.153332,20.168331,1492230.5
alb,lva,41.153332,20.168331,56.879635,24.603189,1492230.5
cyp,uga,35.126413,33.429859,1.373333,32.290275,1491174.0
uga,cyp,1.373333,32.290275,35.126413,33.429859,1491174.0
gmb,fin,13.443182,-15.310139000000001,61.92411,25.748151,1489269.0
fin,gmb,61.92411,25.748151,13.443182,-15.310139000000001,1489269.0
pry,phl,-23.442503,-58.44383199999999,12.879721,121.77401699999999,1488800.0
phl,pry,12.879721,121.77401699999999,-23.442503,-58.44383199999999,1488800.0
lux,mwi,49.815273,6.129583,-13.254307999999998,34.301525,1484252.5
mwi,lux,-13.254307999999998,34.301525,49.815273,6.129583,1484252.5
sgp,gmb,1.352083,103.819836,13.443182,-15.310139000000001,1482109.5
gmb,sgp,13.443182,-15.310139000000001,1.352083,103.819836,1482109.5
kna,per,17.357822,-62.782998,-9.189967,-75.015152,1481114.5
per,kna,-9.189967,-75.015152,17.357822,-62.782998,1481114.5
swz,isr,-26.522503000000004,31.465866,31.046051000000002,34.851612,1478413.0
isr,swz,31.046051000000002,34.851612,-26.522503000000004,31.465866,1478413.0
jam,grc,18.109581,-77.297508,39.074208,21.824312,1477309.5
grc,jam,39.074208,21.824312,18.109581,-77.297508,1477309.5
lso,mus,-29.609988,28.233608,-20.348404000000002,57.552152,1473528.5
mus,lso,-20.348404000000002,57.552152,-29.609988,28.233608,1473528.5
tls,gbr,-8.874217,125.727539,55.378051,-3.435973,1460496.0
gbr,tls,55.378051,-3.435973,-8.874217,125.727539,1460496.0
nam,ltu,-22.957639999999998,18.49041,55.169438,23.881275,1452645.0
ltu,nam,55.169438,23.881275,-22.957639999999998,18.49041,1452645.0
kna,atg,17.357822,-62.782998,17.060816,-61.796428000000006,1450281.0
atg,kna,17.060816,-61.796428000000006,17.357822,-62.782998,1450281.0
rou,hnd,45.943160999999996,24.96676,15.199998999999998,-86.241905,1447672.0
hnd,rou,15.199998999999998,-86.241905,45.943160999999996,24.96676,1447672.0
mli,nga,17.570692,-3.9961660000000006,9.081999,8.675277000000001,1447639.5
nga,mli,9.081999,8.675277000000001,17.570692,-3.9961660000000006,1447639.5
mli,pak,17.570692,-3.9961660000000006,30.375321000000003,69.345116,1444069.5
pak,mli,30.375321000000003,69.345116,17.570692,-3.9961660000000006,1444069.5
mng,svk,46.862496,103.84665600000001,48.669026,19.699023999999998,1443385.5
svk,mng,48.669026,19.699023999999998,46.862496,103.84665600000001,1443385.5
bfa,rou,12.238333,-1.561593,45.943160999999996,24.96676,1437830.0
rou,bfa,45.943160999999996,24.96676,12.238333,-1.561593,1437830.0
bih,phl,43.915886,17.679076000000002,12.879721,121.77401699999999,1437347.5
phl,bih,12.879721,121.77401699999999,43.915886,17.679076000000002,1437347.5
npl,zaf,28.394857000000002,84.12400799999999,-30.559482,22.937506,1434491.0
zaf,npl,-30.559482,22.937506,28.394857000000002,84.12400799999999,1434491.0
zmb,nzl,-13.133897,27.849332,-40.900557,174.88597099999998,1433837.5
nzl,zmb,-40.900557,174.88597099999998,-13.133897,27.849332,1433837.5
lva,cri,56.879635,24.603189,9.748917,-83.753428,1433540.5
cri,lva,9.748917,-83.753428,56.879635,24.603189,1433540.5
mda,arm,47.411631,28.369884999999996,40.069099,45.038189,1432769.5
arm,mda,40.069099,45.038189,47.411631,28.369884999999996,1432769.5
geo,tun,42.315407,43.356891999999995,33.886917,9.537499,1429788.5
tun,geo,33.886917,9.537499,42.315407,43.356891999999995,1429788.5
ind,cpv,20.593684,78.96288,16.002082,-24.013197,1428945.5
cpv,ind,16.002082,-24.013197,20.593684,78.96288,1428945.5
ltu,sen,55.169438,23.881275,14.497401000000002,-14.452361999999999,1428711.0
sen,ltu,14.497401000000002,-14.452361999999999,55.169438,23.881275,1428711.0
dom,tun,18.735692999999998,-70.162651,33.886917,9.537499,1426418.0
tun,dom,33.886917,9.537499,18.735692999999998,-70.162651,1426418.0
mne,mar,42.708678000000006,19.37439,31.791702,-7.09262,1426066.5
mar,mne,31.791702,-7.09262,42.708678000000006,19.37439,1426066.5
srb,ury,44.016521000000004,21.005859,-32.522779,-55.765834999999996,1422781.5
ury,srb,-32.522779,-55.765834999999996,44.016521000000004,21.005859,1422781.5
nor,mne,60.472024,8.468946,42.708678000000006,19.37439,1418564.5
mne,nor,42.708678000000006,19.37439,60.472024,8.468946,1418564.5
tur,fji,38.963745,35.243322,-16.578193,179.414413,1414871.5
fji,tur,-16.578193,179.414413,38.963745,35.243322,1414871.5
jor,hnd,30.585164000000002,36.238414,15.199998999999998,-86.241905,1413200.5
hnd,jor,15.199998999999998,-86.241905,30.585164000000002,36.238414,1413200.5
kwt,bih,29.311659999999996,47.481766,43.915886,17.679076000000002,1411832.0
bih,kwt,43.915886,17.679076000000002,29.311659999999996,47.481766,1411832.0
che,caf,46.818188,8.227511999999999,6.611111,20.939444,1403284.0
caf,che,6.611111,20.939444,46.818188,8.227511999999999,1403284.0
idn,bmu,-0.789275,113.921327,32.321384,-64.75737,1391283.0
bmu,idn,32.321384,-64.75737,-0.789275,113.921327,1391283.0
ben,svk,9.30769,2.315834,48.669026,19.699023999999998,1388050.0
svk,ben,48.669026,19.699023999999998,9.30769,2.315834,1388050.0
ury,ukr,-32.522779,-55.765834999999996,48.379433,31.16558,1387293.0
ukr,ury,48.379433,31.16558,-32.522779,-55.765834999999996,1387293.0
cmr,sdn,7.369722,12.354722,12.862807,30.217636,1382583.5
sdn,cmr,12.862807,30.217636,7.369722,12.354722,1382583.5
vct,mex,12.984305,-61.287228000000006,23.634501,-102.552784,1372202.0
mex,vct,23.634501,-102.552784,12.984305,-61.287228000000006,1372202.0
nic,grc,12.865416,-85.207229,39.074208,21.824312,1369864.0
grc,nic,39.074208,21.824312,12.865416,-85.207229,1369864.0
fji,aut,-16.578193,179.414413,47.516231,14.550072,1368070.5
aut,fji,47.516231,14.550072,-16.578193,179.414413,1368070.5
zmb,cze,-13.133897,27.849332,49.817492,15.472961999999999,1366064.0
cze,zmb,49.817492,15.472961999999999,-13.133897,27.849332,1366064.0
nor,arm,60.472024,8.468946,40.069099,45.038189,1358549.5
arm,nor,40.069099,45.038189,60.472024,8.468946,1358549.5
mda,mex,47.411631,28.369884999999996,23.634501,-102.552784,1351793.0
mex,mda,23.634501,-102.552784,47.411631,28.369884999999996,1351793.0
lka,jam,7.873054,80.77179699999999,18.109581,-77.297508,1351097.5
jam,lka,18.109581,-77.297508,7.873054,80.77179699999999,1351097.5
abw,pry,12.52111,-69.968338,-23.442503,-58.44383199999999,1349274.0
pry,abw,-23.442503,-58.44383199999999,12.52111,-69.968338,1349274.0
zaf,mng,-30.559482,22.937506,46.862496,103.84665600000001,1345564.0
mng,zaf,46.862496,103.84665600000001,-30.559482,22.937506,1345564.0
mys,blz,4.210483999999999,101.97576600000001,17.189877,-88.49765,1338279.5
blz,mys,17.189877,-88.49765,4.210483999999999,101.97576600000001,1338279.5
bdi,prt,-3.3730559999999996,29.918885999999997,39.399871999999995,-8.224454,1332792.0
prt,bdi,39.399871999999995,-8.224454,-3.3730559999999996,29.918885999999997,1332792.0
jor,mus,30.585164000000002,36.238414,-20.348404000000002,57.552152,1331486.5
mus,jor,-20.348404000000002,57.552152,30.585164000000002,36.238414,1331486.5
cpv,egy,16.002082,-24.013197,26.820553000000004,30.802497999999996,1329974.5
egy,cpv,26.820553000000004,30.802497999999996,16.002082,-24.013197,1329974.5
chl,blz,-35.675146999999996,-71.542969,17.189877,-88.49765,1324899.5
blz,chl,17.189877,-88.49765,-35.675146999999996,-71.542969,1324899.5
uga,lbn,1.373333,32.290275,33.854721000000005,35.862285,1322269.0
lbn,uga,33.854721000000005,35.862285,1.373333,32.290275,1322269.0
kgz,grc,41.20438,74.766098,39.074208,21.824312,1319645.5
grc,kgz,39.074208,21.824312,41.20438,74.766098,1319645.5
lux,mdg,49.815273,6.129583,-18.766947000000002,46.869107,1317440.0
mdg,lux,-18.766947000000002,46.869107,49.815273,6.129583,1317440.0
brb,zaf,13.193887,-59.543198,-30.559482,22.937506,1314063.5
zaf,brb,-30.559482,22.937506,13.193887,-59.543198,1314063.5
uga,caf,1.373333,32.290275,6.611111,20.939444,1312551.0
caf,uga,6.611111,20.939444,1.373333,32.290275,1312551.0
mdg,mwi,-18.766947000000002,46.869107,-13.254307999999998,34.301525,1311438.0
mwi,mdg,-13.254307999999998,34.301525,-18.766947000000002,46.869107,1311438.0
dnk,sur,56.26392,9.501785,3.9193050000000005,-56.02778299999999,1309117.5
sur,dnk,3.9193050000000005,-56.02778299999999,56.26392,9.501785,1309117.5
tls,nzl,-8.874217,125.727539,-40.900557,174.88597099999998,1308183.0
nzl,tls,-40.900557,174.88597099999998,-8.874217,125.727539,1308183.0
egy,arm,26.820553000000004,30.802497999999996,40.069099,45.038189,1308025.5
arm,egy,40.069099,45.038189,26.820553000000004,30.802497999999996,1308025.5
aze,arg,40.143105,47.576927000000005,-38.416097,-63.616671999999994,1306048.5
arg,aze,-38.416097,-63.616671999999994,40.143105,47.576927000000005,1306048.5
sur,abw,3.9193050000000005,-56.02778299999999,12.52111,-69.968338,1305426.0
abw,sur,12.52111,-69.968338,3.9193050000000005,-56.02778299999999,1305426.0
mar,mda,31.791702,-7.09262,47.411631,28.369884999999996,1297690.5
mda,mar,47.411631,28.369884999999996,31.791702,-7.09262,1297690.5
omn,lux,21.512583,55.923255000000005,49.815273,6.129583,1296736.0
lux,omn,49.815273,6.129583,21.512583,55.923255000000005,1296736.0
dza,mli,28.033886,1.6596259999999998,17.570692,-3.9961660000000006,1295516.0
mli,dza,17.570692,-3.9961660000000006,28.033886,1.6596259999999998,1295516.0
dom,fji,18.735692999999998,-70.162651,-16.578193,179.414413,1283588.5
fji,dom,-16.578193,179.414413,18.735692999999998,-70.162651,1283588.5
ken,bwa,-0.023559,37.906193,-22.328474,24.684866,1282329.5
bwa,ken,-22.328474,24.684866,-0.023559,37.906193,1282329.5
aut,syc,47.516231,14.550072,-4.679574,55.491977,1282174.5
syc,aut,-4.679574,55.491977,47.516231,14.550072,1282174.5
bmu,swe,32.321384,-64.75737,60.128161,18.643501,1275234.5
swe,bmu,60.128161,18.643501,32.321384,-64.75737,1275234.5
mda,sgp,47.411631,28.369884999999996,1.352083,103.819836,1273205.0
sgp,mda,1.352083,103.819836,47.411631,28.369884999999996,1273205.0
plw,aus,7.51498,134.58252,-25.274398,133.775136,1271256.0
aus,plw,-25.274398,133.775136,7.51498,134.58252,1271256.0
swe,atg,60.128161,18.643501,17.060816,-61.796428000000006,1269560.0
atg,swe,17.060816,-61.796428000000006,60.128161,18.643501,1269560.0
per,geo,-9.189967,-75.015152,42.315407,43.356891999999995,1268863.0
geo,per,42.315407,43.356891999999995,-9.189967,-75.015152,1268863.0
nam,lbn,-22.957639999999998,18.49041,33.854721000000005,35.862285,1266185.0
lbn,nam,33.854721000000005,35.862285,-22.957639999999998,18.49041,1266185.0
mng,kgz,46.862496,103.84665600000001,41.20438,74.766098,1265847.0
kgz,mng,41.20438,74.766098,46.862496,103.84665600000001,1265847.0
kwt,uga,29.311659999999996,47.481766,1.373333,32.290275,1263791.5
uga,kwt,1.373333,32.290275,29.311659999999996,47.481766,1263791.5
fin,tgo,61.92411,25.748151,8.619543,0.824782,1262605.0
tgo,fin,8.619543,0.824782,61.92411,25.748151,1262605.0
pry,alb,-23.442503,-58.44383199999999,41.153332,20.168331,1258085.0
